                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    397,                0.52461,                0.32369,                0.98915,                0.96911,                0.96215,                0.97491,                0.69161,                0.66552,                 0.3138,                0.89485,             0.00073049,             0.00073049,             0.00073049
                    398,                0.53347,                0.32735,                 0.9842,                0.95452,                0.96022,                0.95676,                0.67504,                 0.6653,                0.33111,                0.88858,             0.00072872,             0.00072872,             0.00072872
                    399,                0.51807,                0.32154,                0.98797,                0.96032,                0.96355,                0.96686,                0.68951,                0.64183,                 0.3246,                0.88885,             0.00072695,             0.00072695,             0.00072695
                    400,                0.51006,                0.31747,                0.97446,                0.96482,                0.96051,                 0.9653,                0.68471,                0.64057,                0.31059,                0.88994,             0.00072518,             0.00072518,             0.00072518
                    401,                0.51177,                0.32004,                0.97242,                0.96422,                0.96157,                0.96753,                0.68612,                0.66219,                0.31198,                0.88981,             0.00072341,             0.00072341,             0.00072341
                    402,                0.53195,                 0.3357,                0.97139,                0.95917,                0.96294,                0.97194,                0.69001,                 0.6522,                0.32128,                0.88591,             0.00072164,             0.00072164,             0.00072164
                    403,                0.53205,                 0.3414,                0.98284,                0.96135,                0.96178,                0.96862,                0.68788,                 0.6325,                0.30518,                0.88173,             0.00071988,             0.00071988,             0.00071988
                    404,                0.52793,                0.32635,                 0.9746,                0.95782,                0.96354,                0.96929,                0.68677,                0.66528,                0.29989,                0.88767,             0.00071811,             0.00071811,             0.00071811
                    405,                0.52886,                0.32479,                0.98794,                0.96248,                0.96282,                 0.9688,                0.68882,                0.64307,                0.30895,                0.89148,             0.00071634,             0.00071634,             0.00071634
                    406,                0.52546,                0.34326,                0.97673,                 0.9597,                0.96397,                0.97206,                0.68765,                0.64356,                0.30976,                0.88739,             0.00071457,             0.00071457,             0.00071457
                    407,                0.50037,                0.30528,                 0.9703,                0.95327,                0.96178,                0.96295,                0.68708,                0.65291,                 0.3093,                0.88839,              0.0007128,              0.0007128,              0.0007128
                    408,                0.52392,                0.31955,                0.98961,                0.96279,                0.95912,                0.96586,                0.68028,                0.67502,                0.31703,                0.89747,             0.00071103,             0.00071103,             0.00071103
                    409,                0.51764,                0.34204,                0.98806,                0.96413,                0.96588,                0.97122,                0.69245,                0.65209,                0.34849,                0.88371,             0.00070927,             0.00070927,             0.00070927
                    410,                0.51791,                0.31813,                 0.9886,                0.96771,                0.97031,                0.97691,                   0.68,                0.70522,                0.32014,                0.89283,              0.0007075,              0.0007075,              0.0007075
                    411,                0.50683,                0.30838,                0.97747,                0.96207,                0.96672,                0.97361,                0.68711,                0.65709,                0.31079,                 0.8866,             0.00070573,             0.00070573,             0.00070573
                    412,                0.52813,                0.31601,                0.97637,                0.96053,                0.96635,                0.96938,                0.69461,                0.63761,                0.30365,                0.88647,             0.00070396,             0.00070396,             0.00070396
                    413,                0.52955,                0.32271,                0.98436,                0.96308,                0.96385,                0.97298,                0.69053,                0.64306,                0.29611,                0.88868,             0.00070219,             0.00070219,             0.00070219
                    414,                0.52148,                0.31999,                0.98311,                0.96665,                0.96385,                0.96822,                0.68608,                0.64883,                0.31476,                0.89021,             0.00070042,             0.00070042,             0.00070042
                    415,                0.51712,                0.31714,                0.99021,                0.96713,                0.96396,                0.97378,                0.68388,                0.64357,                 0.3082,                 0.8856,             0.00069866,             0.00069866,             0.00069866
                    416,                0.52658,                0.32292,                0.98668,                 0.9633,                0.96735,                0.97134,                0.68634,                0.65532,                0.32102,                0.88628,             0.00069689,             0.00069689,             0.00069689
                    417,                0.52412,                0.33585,                0.98625,                0.96587,                0.96701,                0.97128,                0.68831,                0.64751,                0.30512,                0.88473,             0.00069512,             0.00069512,             0.00069512
                    418,                0.52545,                0.32995,                 0.9802,                0.96291,                0.96115,                0.96638,                0.67731,                 0.7003,                0.35554,                0.89391,             0.00069335,             0.00069335,             0.00069335
                    419,                0.51981,                0.31812,                0.97874,                0.95413,                0.96282,                0.96788,                0.67323,                0.68918,                0.33113,                0.89324,             0.00069158,             0.00069158,             0.00069158
                    420,                0.53955,                0.32357,                0.98362,                0.95353,                0.95869,                0.96198,                 0.6754,                0.66828,                0.33319,                0.88585,             0.00068981,             0.00068981,             0.00068981
                    421,                0.50982,                0.31955,                0.97341,                0.95838,                0.96374,                 0.9688,                0.68225,                0.64829,                0.33615,                0.88266,             0.00068805,             0.00068805,             0.00068805
                    422,                0.51956,                0.33179,                0.99146,                0.96858,                0.96167,                0.97345,                0.68158,                0.65893,                0.34184,                  0.888,             0.00068628,             0.00068628,             0.00068628
                    423,                0.53224,                0.33417,                0.97757,                0.96235,                0.96178,                0.97054,                0.69029,                0.64524,                0.30732,                0.88841,             0.00068451,             0.00068451,             0.00068451
                    424,                0.53019,                0.32196,                0.98014,                0.96107,                0.95886,                0.96771,                0.68522,                0.67518,                0.31462,                 0.8908,             0.00068274,             0.00068274,             0.00068274
                    425,                0.52571,                0.32243,                0.97681,                0.96772,                0.96712,                0.97741,                 0.6931,                0.66878,                0.32919,                0.88624,             0.00068097,             0.00068097,             0.00068097
                    426,                0.51006,                0.30959,                0.97754,                0.95972,                 0.9614,                0.96308,                0.68054,                0.65092,                0.32175,                0.88784,              0.0006792,              0.0006792,              0.0006792
                    427,                 0.5259,                 0.3283,                0.97002,                0.96012,                0.96482,                0.96949,                0.68876,                0.64483,                 0.3023,                0.88394,             0.00067744,             0.00067744,             0.00067744
                    428,                0.54972,                0.32793,                0.98334,                 0.9649,                0.96294,                0.97351,                0.68811,                0.65459,                0.30092,                0.88724,             0.00067567,             0.00067567,             0.00067567
                    429,                0.54034,                 0.3303,                0.98936,                0.96662,                0.96714,                0.97729,                 0.6808,                0.68177,                0.30738,                0.89185,              0.0006739,              0.0006739,              0.0006739
                    430,                0.51631,                0.32387,                0.98226,                0.96378,                 0.9605,                0.96989,                0.68844,                0.65277,                0.30464,                0.88579,             0.00067213,             0.00067213,             0.00067213
                    431,                0.52029,                0.32582,                0.97819,                 0.9602,                0.97032,                0.97692,                0.68907,                0.65488,                 0.3162,                0.88883,             0.00067036,             0.00067036,             0.00067036
                    432,                 0.5248,                0.32362,                0.97929,                0.95937,                0.96178,                0.96907,                0.67698,                 0.6739,                0.32754,                0.89421,             0.00066859,             0.00066859,             0.00066859
                    433,                0.51222,                0.31707,                 0.9854,                0.96207,                0.96434,                 0.9751,                0.69729,                0.65526,                0.31407,                0.88798,             0.00066682,             0.00066682,             0.00066682
                    434,                0.52474,                0.31176,                 0.9871,                0.96009,                0.96993,                 0.9759,                0.69194,                0.64636,                0.30536,                 0.8903,             0.00066506,             0.00066506,             0.00066506
                    435,                0.51538,                 0.3229,                0.98592,                0.96137,                0.96901,                0.97436,                0.69435,                0.63757,                 0.3109,                0.88659,             0.00066329,             0.00066329,             0.00066329
                    436,                0.53169,                0.32353,                0.97591,                0.96518,                0.96413,                0.97624,                0.69607,                0.64304,                0.30494,                0.89553,             0.00066152,             0.00066152,             0.00066152
                    437,                0.52145,                0.33405,                0.99201,                0.96366,                0.96271,                0.97079,                0.69554,                0.62819,                0.31558,                0.88065,             0.00065975,             0.00065975,             0.00065975
                    438,                 0.5096,                0.32204,                0.96849,                0.95887,                0.96517,                0.97186,                0.68979,                0.64427,                0.31019,                 0.8806,             0.00065798,             0.00065798,             0.00065798
                    439,                 0.5323,                0.31874,                0.96785,                0.96147,                0.96271,                  0.966,                0.68438,                0.64958,                0.30968,                0.88925,             0.00065621,             0.00065621,             0.00065621
                    440,                0.50737,                   0.31,                0.97546,                0.96289,                0.96787,                0.97329,                0.68577,                0.66052,                0.29929,                0.88519,             0.00065445,             0.00065445,             0.00065445
                    441,                 0.5156,                0.30627,                0.97015,                0.95984,                0.96657,                0.96998,                0.68472,                0.64406,                0.29992,                0.88242,             0.00065268,             0.00065268,             0.00065268
                    442,                0.51819,                 0.3309,                0.97195,                0.96012,                0.96624,                0.97525,                0.70086,                0.62182,                0.30119,                0.88058,             0.00065091,             0.00065091,             0.00065091
                    443,                0.51805,                0.32327,                0.97067,                 0.9636,                0.97081,                0.98155,                0.70307,                0.63711,                0.30051,                0.88165,             0.00064914,             0.00064914,             0.00064914
                    444,                0.50662,                0.32461,                 0.9685,                0.97448,                0.96385,                0.98016,                0.70382,                0.64523,                0.29838,                0.88187,             0.00064737,             0.00064737,             0.00064737
                    445,                0.52671,                0.33256,                0.96695,                0.96555,                0.96589,                0.96969,                0.68845,                0.65439,                0.30288,                0.88761,              0.0006456,              0.0006456,              0.0006456
                    446,                0.51113,                0.31126,                0.97071,                0.97307,                0.96486,                 0.9763,                0.68787,                0.65865,                 0.2991,                0.88662,             0.00064384,             0.00064384,             0.00064384
                    447,                0.51654,                0.31818,                0.97687,                0.96989,                0.96826,                0.98075,                 0.7022,                0.63364,                0.31183,                0.88786,             0.00064207,             0.00064207,             0.00064207
                    448,                0.50693,                0.32326,                0.98166,                0.96591,                0.96488,                0.97549,                0.69453,                0.62601,                 0.3092,                0.88219,              0.0006403,              0.0006403,              0.0006403
                    449,                0.49958,                0.31455,                0.96693,                0.96342,                 0.9652,                0.97381,                0.69557,                0.64183,                 0.3129,                0.88471,             0.00063853,             0.00063853,             0.00063853
                    450,                0.51566,                0.30471,                 0.9776,                0.96662,                0.96572,                0.97544,                0.69577,                0.65468,                0.30478,                0.88356,             0.00063676,             0.00063676,             0.00063676
                    451,                0.52875,                0.30489,                 0.9772,                0.96859,                0.96633,                0.97778,                0.69241,                0.64297,                0.31665,                0.88008,             0.00063499,             0.00063499,             0.00063499
                    452,                0.52673,                0.32018,                0.96901,                0.96191,                0.96683,                0.97426,                0.69335,                0.65453,                  0.332,                0.88523,             0.00063323,             0.00063323,             0.00063323
                    453,                0.51378,                0.32567,                0.96387,                0.96209,                0.96167,                0.97374,                0.69783,                 0.6379,                 0.3342,                0.88313,             0.00063146,             0.00063146,             0.00063146
                    454,                0.50444,                0.31626,                0.97624,                 0.9636,                0.96488,                0.97543,                0.69687,                0.63362,                0.33183,                0.88632,             0.00062969,             0.00062969,             0.00062969
                    455,                0.50058,                0.32345,                0.96525,                0.96212,                0.96441,                 0.9755,                0.69765,                0.65354,                0.30625,                0.88283,             0.00062792,             0.00062792,             0.00062792
                    456,                0.50218,                0.31304,                 0.9664,                0.96505,                0.96892,                0.97948,                0.70131,                0.63523,                0.29474,                0.88784,             0.00062615,             0.00062615,             0.00062615
                    457,                0.49583,                0.30545,                0.97219,                0.96555,                0.97007,                0.97931,                0.69849,                0.65019,                 0.2842,                0.88683,             0.00062438,             0.00062438,             0.00062438
                    458,                0.52688,                  0.318,                0.97437,                0.96525,                 0.9675,                0.97221,                0.69132,                0.66649,                0.30212,                0.88521,             0.00062262,             0.00062262,             0.00062262
                    459,                 0.5046,                0.31339,                0.96302,                0.96409,                0.96475,                0.97325,                0.67892,                0.69827,                0.33627,                0.88903,             0.00062085,             0.00062085,             0.00062085
                    460,                0.51823,                0.30885,                0.99481,                0.96963,                 0.9674,                0.97683,                0.69192,                0.64762,                0.31236,                0.88355,             0.00061908,             0.00061908,             0.00061908
                    461,                0.50645,                0.30143,                0.95758,                0.96614,                0.96198,                0.97414,                0.69353,                0.65894,                0.30388,                0.88399,             0.00061731,             0.00061731,             0.00061731
                    462,                 0.5233,                0.33505,                0.98581,                0.96419,                0.96535,                0.97402,                 0.6673,                0.71225,                0.31296,                0.88932,             0.00061554,             0.00061554,             0.00061554
                    463,                0.51751,                0.32006,                0.97328,                0.96032,                0.96993,                0.97298,                 0.6812,                0.66659,                0.31205,                0.88425,             0.00061377,             0.00061377,             0.00061377
                    464,                 0.5246,                0.32599,                0.98334,                0.96282,                0.96695,                0.97669,                0.69207,                0.64177,                0.31752,                0.88551,               0.000612,               0.000612,               0.000612
                    465,                0.53026,                0.31307,                0.97782,                0.95623,                0.96694,                0.97528,                0.67864,                0.68183,                0.31666,                0.88868,             0.00061024,             0.00061024,             0.00061024
                    466,                0.51347,                0.31231,                0.97262,                0.96504,                0.97004,                0.97827,                0.69452,                0.64775,                0.30286,                0.88349,             0.00060847,             0.00060847,             0.00060847
                    467,                0.51062,                0.30624,                0.97292,                0.96755,                0.97095,                0.97902,                0.69725,                0.65845,                0.31025,                0.88621,              0.0006067,              0.0006067,              0.0006067
                    468,                0.51524,                 0.3199,                0.97041,                0.96452,                0.97041,                0.97775,                0.69794,                 0.6431,                0.30849,                0.88527,             0.00060493,             0.00060493,             0.00060493
                    469,                0.52094,                0.31217,                 0.9691,                0.96532,                0.96762,                0.98109,                 0.7024,                0.63844,                0.29828,                0.88936,             0.00060316,             0.00060316,             0.00060316
                    470,                0.53003,                0.32346,                0.97747,                0.96497,                0.96911,                0.97791,                0.69315,                0.64632,                0.30718,                 0.8854,             0.00060139,             0.00060139,             0.00060139
                    471,                0.51349,                0.32569,                0.97169,                0.96212,                0.97063,                0.98157,                0.69676,                0.65206,                0.31279,                0.88881,             0.00059963,             0.00059963,             0.00059963
                    472,                0.51156,                0.31163,                0.97392,                0.95844,                0.96799,                0.97888,                0.68823,                0.67012,                0.31372,                0.88793,             0.00059786,             0.00059786,             0.00059786
                    473,                0.51028,                0.30865,                0.96939,                0.95908,                0.96926,                0.97736,                0.68044,                0.67413,                0.30378,                0.88663,             0.00059609,             0.00059609,             0.00059609
                    474,                0.50121,                0.30196,                0.97491,                0.96297,                0.96591,                0.97641,                0.70059,                0.63963,                0.30177,                0.88452,             0.00059432,             0.00059432,             0.00059432
                    475,                0.51545,                0.31978,                0.97407,                0.95885,                0.96477,                0.97622,                0.69736,                 0.6443,                0.30222,                0.88549,             0.00059255,             0.00059255,             0.00059255
                    476,                0.51623,                0.32531,                0.96846,                0.96326,                 0.9713,                0.97856,                0.70667,                0.62934,                0.30291,                 0.8821,             0.00059078,             0.00059078,             0.00059078
                    477,                0.50799,                0.32054,                  0.967,                0.96547,                0.97303,                0.97883,                0.70153,                0.62179,                0.29712,                0.87929,             0.00058902,             0.00058902,             0.00058902
                    478,                0.50551,                 0.3154,                0.97031,                0.96368,                0.97096,                0.97539,                0.69828,                0.63431,                0.30238,                0.88287,             0.00058725,             0.00058725,             0.00058725
                    479,                0.51178,                0.32451,                0.95996,                0.96446,                0.97303,                0.97419,                 0.6927,                0.64237,                0.29645,                0.88324,             0.00058548,             0.00058548,             0.00058548
                    480,                 0.5299,                0.32453,                0.98251,                0.97143,                0.96323,                0.97593,                0.69809,                 0.6399,                 0.2919,                0.88309,             0.00058371,             0.00058371,             0.00058371
                    481,                0.50479,                0.30339,                0.96748,                0.96805,                0.96683,                0.97669,                0.70129,                0.64469,                 0.2876,                0.88646,             0.00058194,             0.00058194,             0.00058194
                    482,                0.51456,                0.31165,                 0.9762,                0.96779,                 0.9689,                 0.9756,                0.70159,                0.63546,                0.30247,                 0.8844,             0.00058017,             0.00058017,             0.00058017
                    483,                0.51503,                0.32868,                0.97981,                0.96261,                0.96787,                0.97472,                0.68315,                0.68044,                 0.3019,                0.89141,             0.00057841,             0.00057841,             0.00057841
                    484,                0.53602,                 0.3184,                0.96516,                0.96745,                0.96993,                0.97822,                0.70498,                 0.6333,                0.30168,                 0.8835,             0.00057664,             0.00057664,             0.00057664
                    485,                0.50801,                0.31812,                0.97439,                0.96507,                0.97026,                0.97551,                0.70127,                0.63933,                0.29728,                0.88421,             0.00057487,             0.00057487,             0.00057487
                    486,                0.52648,                0.29238,                0.96766,                0.96665,                0.97051,                0.97708,                0.69561,                0.64421,                0.29433,                0.88339,              0.0005731,              0.0005731,              0.0005731
                    487,                0.51243,                0.30297,                 0.9626,                0.96638,                0.96962,                0.97739,                0.70154,                0.64099,                0.28918,                0.88329,             0.00057133,             0.00057133,             0.00057133
                    488,                 0.5022,                0.29521,                0.98083,                 0.9682,                0.96688,                0.97686,                0.69976,                0.64958,                0.29446,                0.88506,             0.00056956,             0.00056956,             0.00056956
                    489,                0.51065,                0.31219,                0.95627,                0.97071,                0.96588,                0.97978,                0.70593,                0.63607,                0.29323,                0.88325,              0.0005678,              0.0005678,              0.0005678
                    490,                0.50964,                0.31352,                0.95723,                0.96742,                0.96383,                0.97392,                0.70103,                0.63504,                  0.304,                0.88875,             0.00056603,             0.00056603,             0.00056603
                    491,                0.48728,                0.30527,                0.95927,                0.97071,                0.96672,                0.97774,                0.70607,                0.63436,                0.30172,                0.88577,             0.00056426,             0.00056426,             0.00056426
                    492,                0.49704,                0.29786,                0.97002,                0.96786,                0.96837,                0.97835,                0.70637,                0.63386,                0.29314,                0.88045,             0.00056249,             0.00056249,             0.00056249
                    493,                0.50241,                0.31589,                0.97185,                0.96322,                0.96477,                0.97569,                0.70113,                0.63574,                0.28811,                 0.8829,             0.00056072,             0.00056072,             0.00056072
                    494,                0.50388,                0.32313,                0.96929,                0.96385,                0.97715,                0.98024,                0.70453,                0.62544,                0.30304,                 0.8791,             0.00055895,             0.00055895,             0.00055895
                    495,                0.50413,                0.30833,                0.97464,                0.96851,                0.96993,                0.98006,                0.70058,                0.65676,                 0.3006,                0.88589,             0.00055718,             0.00055718,             0.00055718
                    496,                 0.4915,                0.30662,                0.95959,                0.96864,                 0.9689,                0.98124,                0.70812,                0.63049,                0.29423,                0.88374,             0.00055542,             0.00055542,             0.00055542
                    497,                  0.505,                0.30721,                0.96828,                0.96339,                0.97442,                0.98098,                0.70544,                 0.6336,                0.29298,                0.87997,             0.00055365,             0.00055365,             0.00055365
                    498,                 0.5123,                 0.3111,                0.96753,                0.96549,                0.97083,                0.97672,                0.69834,                0.65654,                0.30854,                0.88473,             0.00055188,             0.00055188,             0.00055188
                    499,                0.51833,                0.32328,                0.96406,                 0.9652,                 0.9729,                0.97808,                0.70068,                0.64015,                0.31345,                0.88275,             0.00055011,             0.00055011,             0.00055011
                    500,                0.50927,                0.30922,                0.96889,                0.97018,                0.96319,                0.97758,                0.70507,                0.63974,                0.29334,                0.88199,             0.00054834,             0.00054834,             0.00054834
                    501,                0.50497,                0.29957,                0.95825,                0.96327,                 0.9658,                0.97636,                0.69906,                0.63797,                0.30188,                0.88484,             0.00054657,             0.00054657,             0.00054657
                    502,                0.49245,                0.30189,                0.98022,                0.96379,                 0.9658,                 0.9758,                0.70231,                0.65946,                 0.3116,                0.88991,             0.00054481,             0.00054481,             0.00054481
                    503,                0.50779,                0.29977,                0.97203,                 0.9676,                0.96457,                0.97532,                 0.7075,                0.64343,                0.29206,                0.88641,             0.00054304,             0.00054304,             0.00054304
                    504,                0.51855,                0.32032,                0.96941,                0.96832,                0.96936,                0.97883,                0.70678,                0.63491,                0.30355,                 0.8791,             0.00054127,             0.00054127,             0.00054127
                    505,                0.49693,                0.31256,                0.98239,                0.96672,                 0.9677,                0.97857,                0.70443,                0.63963,                0.31616,                 0.8832,              0.0005395,              0.0005395,              0.0005395
                    506,                0.49357,                0.29574,                0.97723,                0.96543,                0.97028,                0.97897,                0.70741,                0.62744,                 0.3087,                0.87829,             0.00053773,             0.00053773,             0.00053773
                    507,                0.50162,                0.29953,                0.96037,                0.96527,                0.96845,                0.97853,                0.70571,                0.63404,                0.31096,                0.88051,             0.00053596,             0.00053596,             0.00053596
                    508,                0.51789,                0.30006,                0.96224,                0.96291,                0.97182,                0.97698,                0.70447,                0.63388,                0.30595,                0.87915,              0.0005342,              0.0005342,              0.0005342
                    509,                0.49726,                0.30258,                0.97596,                0.96373,                0.96787,                0.97711,                0.69803,                0.66337,                0.30238,                0.88436,             0.00053243,             0.00053243,             0.00053243
                    510,                0.50453,                0.30459,                0.96927,                0.96888,                0.96469,                0.97637,                0.69629,                0.65446,                0.30275,                 0.8875,             0.00053066,             0.00053066,             0.00053066
                    511,                0.52567,                0.29868,                0.96736,                0.97006,                0.96894,                0.97928,                 0.7009,                0.65071,                0.29321,                0.88345,             0.00052889,             0.00052889,             0.00052889
                    512,                0.49905,                0.29976,                0.97957,                0.97046,                 0.9729,                0.97998,                0.70455,                0.63495,                0.31311,                0.88331,             0.00052712,             0.00052712,             0.00052712
                    513,                 0.5112,                0.31518,                0.97065,                0.96948,                0.96919,                 0.9783,                0.68987,                0.69003,                0.31303,                0.89002,             0.00052535,             0.00052535,             0.00052535
                    514,                0.51628,                0.31789,                0.96264,                0.96384,                0.97344,                0.97946,                0.70462,                0.63591,                0.30244,                0.88104,             0.00052359,             0.00052359,             0.00052359
                    515,                0.52693,                0.32613,                0.96759,                0.96816,                 0.9718,                0.98045,                0.69991,                0.66371,                0.30386,                0.88303,             0.00052182,             0.00052182,             0.00052182
                    516,                0.50811,                0.31557,                0.95774,                0.96586,                0.97522,                0.98023,                0.70797,                0.63973,                0.29429,                0.87989,             0.00052005,             0.00052005,             0.00052005
                    517,                0.51996,                0.31248,                0.97128,                0.96953,                0.96683,                0.97966,                0.71067,                0.63631,                0.29281,                0.88081,             0.00051828,             0.00051828,             0.00051828
                    518,                0.51824,                0.30009,                0.96135,                0.97298,                0.96776,                 0.9813,                0.70781,                 0.6348,                 0.2954,                0.87916,             0.00051651,             0.00051651,             0.00051651
                    519,                0.52333,                0.31214,                0.96961,                0.96857,                0.97388,                0.98045,                0.70667,                0.62811,                0.29287,                0.87854,             0.00051474,             0.00051474,             0.00051474
                    520,                0.50176,                0.29963,                0.95763,                0.96688,                0.97297,                0.97732,                0.70398,                0.62924,                0.29103,                0.88131,             0.00051298,             0.00051298,             0.00051298
                    521,                0.50275,                0.30209,                0.96451,                0.96796,                0.97283,                0.97695,                0.70419,                0.63075,                0.28766,                0.88363,             0.00051121,             0.00051121,             0.00051121
                    522,                0.48548,                0.30013,                0.97288,                0.97175,                0.96481,                0.97815,                0.70617,                0.63078,                0.28483,                0.87983,             0.00050944,             0.00050944,             0.00050944
                    523,                0.51189,                0.31141,                0.96851,                0.96889,                0.96694,                  0.977,                0.70596,                0.62803,                0.28745,                0.88183,             0.00050767,             0.00050767,             0.00050767
                    524,                0.52009,                0.31873,                0.97006,                0.96714,                0.96798,                0.97852,                0.69289,                 0.6478,                0.29704,                0.88056,              0.0005059,              0.0005059,              0.0005059
                    525,                0.49642,                 0.3017,                 0.9538,                0.96565,                0.97219,                0.98171,                0.70625,                0.62537,                0.28346,                0.87654,             0.00050413,             0.00050413,             0.00050413
                    526,                0.50857,                0.29722,                0.95695,                0.96954,                 0.9681,                0.97986,                0.69726,                0.67398,                0.28288,                0.88346,             0.00050236,             0.00050236,             0.00050236
                    527,                0.49333,                0.30012,                0.96098,                0.96812,                0.97303,                0.98155,                 0.7047,                0.63997,                0.28643,                0.87953,              0.0005006,              0.0005006,              0.0005006
                    528,                0.49477,                0.31414,                0.96446,                0.96757,                0.97181,                 0.9791,                0.70206,                0.65659,                0.29909,                0.88232,             0.00049883,             0.00049883,             0.00049883
                    529,                0.49575,                0.30707,                0.96238,                0.96837,                0.97009,                0.97633,                0.70385,                0.63271,                0.29065,                0.87865,             0.00049706,             0.00049706,             0.00049706
                    530,                0.51522,                0.31267,                0.96067,                0.96861,                0.97165,                0.98102,                0.70825,                0.62502,                0.28052,                 0.8796,             0.00049529,             0.00049529,             0.00049529
